日期,時間,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
20240514,2024-05-15 22:46:58.735506,4137,麗豐-KY,734724,957,122480367,170.00,170.50,164.50,165.00,-,5.00,164.50,33,165.50,1,18.52
20240514,2024-05-15 22:46:58.735506,4142,國光生,790068,545,21970691,27.40,28.00,27.40,27.80,+,0.40,27.80,4,27.85,8,0.00
20240514,2024-05-15 22:46:58.735506,4148,全宇生技-KY,74028,67,3748514,49.90,51.60,49.80,51.20,+,1.90,50.90,2,51.20,1,25.73
20240514,2024-05-15 22:46:58.735506,4155,訊映,432635,280,10982364,25.70,25.75,25.30,25.35,-,0.35,25.35,10,25.40,3,1267.50
20240514,2024-05-15 22:46:58.735506,4164,承業醫,248803,240,13009064,52.60,52.70,52.10,52.30,+,0.10,52.30,7,52.40,3,25.51
20240514,2024-05-15 22:46:58.735506,4190,佐登-KY,171782,231,8512917,50.70,50.70,49.25,49.30,-,0.70,49.25,16,49.40,2,0.00
20240514,2024-05-15 22:46:58.735506,4306,炎洲,2361618,958,46135923,19.45,19.65,19.40,19.50,-,0.05,19.50,82,19.55,16,15.23
20240514,2024-05-15 22:46:58.735506,4414,如興,334153,74,1199111,3.57,3.66,3.56,3.60,+,0.03,3.58,1,3.60,21,0.00
20240514,2024-05-15 22:46:58.735506,4426,利勤,65406,102,1120882,17.20,17.25,17.05,17.15,-,0.05,17.10,4,17.20,11,0.00
20240514,2024-05-15 22:46:58.735506,4438,廣越,50282,50,5457815,108.50,109.00,108.00,108.50, ,0.00,108.50,5,109.00,3,16.90
20240514,2024-05-15 22:46:58.735506,4439,冠星-KY,11200,15,1175000,106.00,106.00,104.50,105.00, ,0.00,104.50,11,105.00,1,12.80
20240514,2024-05-15 22:46:58.735506,4440,宜新實業,227268,141,5860716,25.65,26.00,25.60,25.65,+,0.10,25.60,7,25.65,1,25.15
20240514,2024-05-15 22:46:58.735506,4526,東台,2044396,1278,42331581,21.20,21.25,20.40,20.65,-,0.25,20.60,62,20.65,20,103.25
20240514,2024-05-15 22:46:58.735506,4532,瑞智,8892780,4509,257598515,28.45,29.25,28.05,29.00,+,0.85,28.95,25,29.00,261,16.20
20240514,2024-05-15 22:46:58.735506,4536,拓凱,1541337,1654,325193585,206.00,214.50,206.00,209.00,+,5.00,208.50,10,209.00,3,12.83
20240514,2024-05-15 22:46:58.735506,4540,全球傳動,97543,97,3210054,33.65,33.65,32.75,32.75,-,0.45,32.75,1,32.95,7,0.00
20240514,2024-05-15 22:46:58.735506,4545,銘鈺,810867,639,28257607,35.60,36.30,33.75,34.20,-,0.85,34.20,1,34.30,1,20.00
20240514,2024-05-15 22:46:58.735506,4551,智伸科,437807,262,43696008,100.00,100.50,98.90,99.10,-,0.90,99.10,2,99.60,4,21.59
20240514,2024-05-15 22:46:58.735506,4552,力達-KY,129852,118,3910123,30.25,30.25,30.05,30.05,-,0.20,30.05,12,30.10,7,9.48
20240514,2024-05-15 22:46:58.735506,4555,氣立,14020,15,903366,65.50,65.50,64.00,64.70,-,0.80,63.70,3,64.40,1,0.00
20240514,2024-05-15 22:46:58.735506,4557,永新-KY,102286,89,12052712,120.50,120.50,116.00,118.00,-,0.50,117.50,17,118.00,1,12.63
20240514,2024-05-15 22:46:58.735506,4560,強信-KY,211200,72,7843690,37.40,37.40,36.95,37.20,-,0.20,37.20,12,37.25,5,28.84
20240514,2024-05-15 22:46:58.735506,4562,穎漢,3754678,2343,109589080,28.60,30.00,28.25,29.00,-,0.45,29.00,25,29.10,9,0.00
20240514,2024-05-15 22:46:58.735506,4564,元翎,416856,360,9739448,23.60,23.60,23.25,23.30,-,0.25,23.30,1,23.45,4,0.00
20240514,2024-05-15 22:46:58.735506,4566,時碩工業,486826,346,25406879,52.40,52.70,51.90,51.90,+,0.20,51.90,15,52.00,6,14.18
20240514,2024-05-15 22:46:58.735506,4569,六方科-KY,7991,15,771452,94.60,98.00,94.60,98.00,+,2.00,97.40,1,98.30,1,32.13
20240514,2024-05-15 22:46:58.735506,4571,鈞興-KY,166756,278,17674333,105.00,109.00,103.50,105.50,+,0.50,105.00,7,105.50,2,20.41
20240514,2024-05-15 22:46:58.735506,4572,駐龍,282033,277,44652004,157.00,161.50,154.00,158.00,+,2.50,158.00,7,159.00,1,23.10
20240514,2024-05-15 22:46:58.735506,4576,大銀微系統,452928,416,31890459,70.90,71.40,69.50,70.40,-,0.20,70.40,2,70.50,1,0.00
20240514,2024-05-15 22:46:58.735506,4581,光隆精密-KY,48051,52,3196207,66.90,66.90,66.20,66.20,-,0.70,66.20,4,66.40,1,11.37
20240514,2024-05-15 22:46:58.735506,4583,台灣精銳,112146,418,30444540,269.50,273.50,269.50,271.50,+,2.50,271.00,5,272.00,2,20.80
20240514,2024-05-15 22:46:58.735506,4588,玖鼎電力,346278,388,34141393,96.80,101.00,96.80,98.00,+,1.00,98.00,3,98.40,1,24.32
20240514,2024-05-15 22:46:58.735506,4720,德淵,2655233,1354,49597619,19.00,19.40,18.15,18.35,-,0.05,18.30,4,18.35,37,24.80
20240514,2024-05-15 22:46:58.735506,4722,國精化,121554,236,5159787,42.70,43.00,42.10,42.15,-,0.30,42.15,1,42.30,3,18.82
20240514,2024-05-15 22:46:58.735506,4736,泰博,116672,369,18926981,163.00,163.00,162.00,162.00,-,1.50,162.00,2,162.50,7,15.10
20240514,2024-05-15 22:46:58.735506,4737,華廣,44312,72,3076254,69.50,69.60,69.30,69.40,-,1.00,69.40,5,69.50,21,630.91
20240514,2024-05-15 22:46:58.735506,4739,康普,963755,1390,62611381,64.20,65.80,64.20,65.70,+,2.00,65.70,6,65.80,12,1095.00
20240514,2024-05-15 22:46:58.735506,4746,台耀,821173,793,75901074,92.50,93.50,91.40,93.20,+,1.20,93.10,12,93.20,1,202.61
20240514,2024-05-15 22:46:58.735506,4755,三福化,60237,85,8785293,146.00,146.50,145.50,146.00, ,0.00,145.50,18,146.50,4,32.02
20240514,2024-05-15 22:46:58.735506,4763,材料-KY,1590996,3281,1281751531,816.00,822.00,797.00,803.00,-,5.00,802.00,29,804.00,4,13.33
20240514,2024-05-15 22:46:58.735506,4764,雙鍵,55000,28,1867350,33.90,34.30,33.80,33.90, ,0.00,33.80,3,33.95,1,0.00
20240514,2024-05-15 22:46:58.735506,4766,南寶,805946,1103,299109906,376.50,381.00,363.50,364.50,-,8.00,364.00,6,364.50,4,18.13
20240514,2024-05-15 22:46:58.735506,4770,上品,269189,345,106146681,397.00,399.00,391.00,391.00,-,1.00,391.00,11,396.00,1,19.13
20240514,2024-05-15 22:46:58.735506,4771,望隼,145955,215,44579600,301.00,310.00,300.00,306.50,+,7.50,306.50,2,307.00,6,31.34
20240514,2024-05-15 22:46:58.735506,4807,日成-KY,5557,11,102010,18.35,18.35,18.35,18.35,+,0.30,18.00,3,18.10,1,0.00
20240514,2024-05-15 22:46:58.735506,4904,遠傳,2905115,2286,243147677,83.90,84.00,83.20,83.40,-,0.20,83.40,26,83.70,27,26.48
20240514,2024-05-15 22:46:58.735506,4906,正文,2389883,1518,81334159,34.00,34.15,33.80,34.15,+,0.25,34.15,23,34.20,191,22.18
20240514,2024-05-15 22:46:58.735506,4912,聯德控股-KY,388050,285,46068191,120.00,120.00,117.50,118.50,-,1.50,118.00,4,118.50,1,23.61
20240514,2024-05-15 22:46:58.735506,4915,致伸,3050642,3052,289196431,95.30,95.90,93.80,95.90,+,0.60,95.70,1,95.90,7,17.66
20240514,2024-05-15 22:46:58.735506,4916,事欣科,688150,511,20676222,29.50,30.40,29.50,30.05,+,0.40,30.05,5,30.10,21,53.66
20240514,2024-05-15 22:46:58.735506,4919,新唐,841600,831,103489159,124.00,124.00,122.00,123.00,+,0.50,123.00,6,123.50,10,23.93
20240514,2024-05-15 22:46:58.735506,4927,泰鼎-KY,380306,328,15724429,40.75,41.65,40.75,41.35,+,0.60,41.30,1,41.35,1,0.00
20240514,2024-05-15 22:46:58.735506,4930,燦星網,223517,526,7942271,36.15,36.15,35.25,35.30,-,0.65,35.25,8,35.40,1,9.29
20240514,2024-05-15 22:46:58.735506,4934,太極,590030,316,13092874,22.20,22.45,22.10,22.20,-,0.05,22.20,1,22.25,14,0.00
20240514,2024-05-15 22:46:58.735506,4935,茂林-KY,381343,1011,24903118,67.30,67.30,63.90,64.00,-,2.60,64.00,21,64.10,4,14.75
20240514,2024-05-15 22:46:58.735506,4938,和碩,16492472,11226,1677456726,101.00,104.00,100.50,101.00,+,1.60,101.00,312,101.50,65,16.86
20240514,2024-05-15 22:46:58.735506,4942,嘉彰,130029,112,5962964,45.80,46.00,45.80,45.80,-,0.15,45.80,19,45.85,4,10.60
20240514,2024-05-15 22:46:58.735506,4943,康控-KY,13175,26,268268,20.80,20.80,20.35,20.40,+,0.05,20.35,1,20.40,1,0.00
20240514,2024-05-15 22:46:58.735506,4949,有成精密,653400,570,19521413,30.00,30.25,29.60,29.80,-,0.90,29.80,5,29.85,1,9.31
20240514,2024-05-15 22:46:58.735506,4952,凌通,254511,363,13341806,52.50,52.60,52.20,52.20,-,0.30,52.20,21,52.30,1,28.84
20240514,2024-05-15 22:46:58.735506,4956,光鋐,862478,639,18010416,20.50,21.05,20.50,20.80,+,0.30,20.75,37,20.80,6,0.00
20240514,2024-05-15 22:46:58.735506,4958,臻鼎-KY,9120113,4895,1103177124,121.50,122.50,120.00,120.50,-,1.50,120.50,81,121.00,40,17.09
20240514,2024-05-15 22:46:58.735506,4960,誠美材,10127776,3103,147314072,14.65,14.75,14.20,14.50,-,0.15,14.45,118,14.50,17,0.00
20240514,2024-05-15 22:46:58.735506,4961,天鈺,3250440,3659,830839532,244.00,263.00,244.00,261.00,+,17.00,260.50,11,261.00,15,14.94
20240514,2024-05-15 22:46:58.735506,4967,十銓,8892362,8157,945856328,106.50,108.00,105.00,107.00, ,0.00,106.50,95,107.00,75,13.34
20240514,2024-05-15 22:46:58.735506,4968,立積,974137,1110,175065016,176.00,182.00,176.00,182.00,+,5.00,181.50,9,182.00,11,0.00
20240514,2024-05-15 22:46:58.735506,4976,佳凌,1800447,1547,79714019,44.45,45.80,43.05,43.05,-,1.55,43.05,21,43.35,16,0.00
20240514,2024-05-15 22:46:58.735506,4977,眾達-KY,398245,368,27994988,69.30,70.60,69.30,70.30,+,1.00,70.30,2,70.40,12,16.54
20240514,2024-05-15 22:46:58.735506,4989,榮科,129806,130,3315829,25.65,25.85,25.35,25.45,-,0.10,25.45,1,25.55,2,0.00
20240514,2024-05-15 22:46:58.735506,4994,傳奇,308063,541,40723330,131.00,133.50,130.00,133.50,+,2.50,132.50,3,133.50,11,35.70
20240514,2024-05-15 22:46:58.735506,4999,鑫禾,103591,198,3540076,34.25,34.40,33.90,34.20,-,0.05,34.15,3,34.25,2,31.09
20240514,2024-05-15 22:46:58.735506,5007,三星,28011,37,1596156,56.80,57.10,56.80,57.00,+,0.20,56.90,5,57.10,3,15.92
20240514,2024-05-15 22:46:58.735506,5203,訊連,145910,286,13370595,91.90,92.00,91.30,92.00,+,0.10,91.80,2,92.00,47,27.22
20240514,2024-05-15 22:46:58.735506,5215,科嘉-KY,46218,46,2341007,50.70,51.00,50.40,51.00,+,0.10,50.70,6,51.00,2,16.04
20240514,2024-05-15 22:46:58.735506,5222,全訊,733990,665,120815169,163.00,167.50,162.50,164.50,+,1.50,164.50,7,165.00,3,26.58
20240514,2024-05-15 22:46:58.735506,5225,東科-KY,1577406,1156,180209291,112.50,116.00,112.50,115.00,+,3.00,115.00,4,115.50,32,13.23
20240514,2024-05-15 22:46:58.735506,5234,達興材料,1899086,1526,298330309,154.50,160.00,154.00,156.50,+,3.50,156.00,72,156.50,6,29.81
20240514,2024-05-15 22:46:58.735506,5243,乙盛-KY,550621,545,31350302,57.50,57.60,56.60,56.80,-,0.20,56.70,26,56.80,3,17.86
20240514,2024-05-15 22:46:58.735506,5244,弘凱,97024,73,4119450,42.25,42.70,42.20,42.55,-,0.10,42.55,3,42.60,1,17.02
20240514,2024-05-15 22:46:58.735506,5258,虹堡,554337,534,68055807,121.50,124.00,121.50,123.50,+,2.00,123.50,7,124.00,40,14.86
20240514,2024-05-15 22:46:58.735506,5269,祥碩,1644845,2748,3207001240,1880.00,1990.00,1860.00,1970.00,+,140.00,1970.00,3,1975.00,4,50.15
20240514,2024-05-15 22:46:58.735506,5283,禾聯碩,102116,125,11632321,114.00,114.50,113.50,113.50,-,0.50,113.50,23,114.00,2,14.59
20240514,2024-05-15 22:46:58.735506,5284,jpp-KY,1121117,1029,143837801,128.00,130.00,126.00,129.50,+,4.00,129.00,2,129.50,12,28.46
20240514,2024-05-15 22:46:58.735506,5285,界霖,57421,56,3774415,65.70,66.00,65.50,65.50,-,0.10,65.50,9,65.70,1,30.32
20240514,2024-05-15 22:46:58.735506,5288,豐祥-KY,42054,14,8149003,194.00,194.50,193.50,194.00,-,0.50,193.50,2,194.50,3,12.23
20240514,2024-05-15 22:46:58.735506,5292,華懋,320871,375,48300640,148.00,153.50,147.00,152.00,+,4.00,152.00,7,152.50,8,16.20
20240514,2024-05-15 22:46:58.735506,5306,桂盟,245066,381,35392314,143.00,147.50,141.50,142.00,-,0.50,142.00,3,142.50,1,27.57
20240514,2024-05-15 22:46:58.735506,5388,中磊,3139524,2371,363155192,116.00,116.50,115.00,115.00,-,0.50,115.00,154,115.50,178,13.25
20240514,2024-05-15 22:46:58.735506,5434,崇越,902518,1244,233542732,261.00,261.50,257.00,259.50,-,0.50,259.00,5,259.50,14,17.06
20240514,2024-05-15 22:46:58.735506,5469,瀚宇博,4937711,2927,278104229,55.40,57.00,55.00,56.60,+,1.20,56.60,7,56.70,5,11.16
20240514,2024-05-15 22:46:58.735506,5471,松翰,107211,169,5415474,50.50,50.80,50.40,50.50, ,0.00,50.50,2,50.60,4,37.69
20240514,2024-05-15 22:46:58.735506,5484,慧友,58553,41,1515836,25.00,26.10,25.00,25.90,+,0.30,25.90,2,26.05,1,0.00
20240514,2024-05-15 22:46:58.735506,5515,建國,2971478,1791,68573039,23.50,23.50,22.85,23.15,-,0.40,23.05,31,23.15,6,12.25
20240514,2024-05-15 22:46:58.735506,5519,隆大,3193400,1902,130788523,41.70,42.15,41.05,41.95,+,0.20,41.90,6,41.95,9,9.06
20240514,2024-05-15 22:46:58.735506,5521,工信,6463771,2238,84914215,13.20,13.35,13.05,13.05,-,0.20,13.05,449,13.10,130,93.21
20240514,2024-05-15 22:46:58.735506,5522,遠雄,3653585,3959,288287483,81.40,82.20,77.20,77.40,-,3.40,77.30,9,77.40,22,19.80
20240514,2024-05-15 22:46:58.735506,5525,順天,750975,608,26231064,36.60,37.10,34.10,34.40,-,2.20,34.35,1,34.40,6,14.39
20240514,2024-05-15 22:46:58.735506,5531,鄉林,4979478,1887,59616651,12.30,12.40,11.80,11.90,-,0.30,11.85,49,11.90,52,0.00
20240514,2024-05-15 22:46:58.735506,5533,皇鼎,989733,649,24418514,25.00,25.20,24.45,24.65,-,0.35,24.60,1,24.65,25,12.51
20240514,2024-05-15 22:46:58.735506,5534,長虹,4854561,3502,585784772,125.00,125.50,119.00,119.50,-,5.50,119.50,7,120.00,6,19.49
20240514,2024-05-15 22:46:58.735506,5538,東明-KY,24032,16,743042,30.90,31.20,30.75,31.20,+,0.90,31.15,4,31.30,1,27.13
20240514,2024-05-15 22:46:58.735506,5546,永固-KY,25290,31,818585,32.10,32.40,32.10,32.30,+,0.20,32.00,1,32.15,1,0.00
20240514,2024-05-15 22:46:58.735506,5607,遠雄港,660958,576,37374623,57.20,57.20,56.20,56.30,-,0.40,56.30,3,56.40,6,23.07
20240514,2024-05-15 22:46:58.735506,5608,四維航,32365162,15020,707983453,21.55,22.50,20.80,22.00,+,0.65,21.95,124,22.00,44,0.00
20240514,2024-05-15 22:46:58.735506,5706,鳳凰,5418752,4199,431413446,79.50,80.90,77.80,78.80,+,0.40,78.70,1,78.80,10,21.89
20240514,2024-05-15 22:46:58.735506,5871,中租-KY,16991968,18396,2590991301,150.50,154.50,148.50,153.00,-,4.00,153.00,217,153.50,706,11.27
20240514,2024-05-15 22:46:58.735506,5871A,中租-KY甲特,33193,26,3230677,97.30,97.40,97.30,97.30,-,0.10,97.30,3,97.40,1,0.00
20240514,2024-05-15 22:46:58.735506,5876,上海商銀,6744178,2958,310179971,46.75,46.80,45.80,45.90,-,0.95,45.85,127,45.90,12,15.10
20240514,2024-05-15 22:46:58.735506,5880,合庫金,6409339,3775,169209659,26.60,26.60,26.35,26.35,-,0.25,26.30,871,26.35,106,22.52
20240514,2024-05-15 22:46:58.735506,5906,台南-KY,19205,24,1227733,63.90,64.70,63.30,64.70,+,0.10,64.30,4,64.70,9,27.07
20240514,2024-05-15 22:46:58.735506,5907,大洋-KY,109030,68,1020319,9.35,9.44,9.29,9.34,-,0.10,9.34,1,9.35,3,0.00
20240514,2024-05-15 22:46:58.735506,6005,群益證,9757532,4229,240853697,24.60,24.95,24.30,24.95,+,0.35,24.90,28,24.95,105,13.13
20240514,2024-05-15 22:46:58.735506,6024,群益期,813356,1341,49852849,62.20,62.20,60.60,61.40,-,0.30,61.30,1,61.40,8,12.48
20240514,2024-05-15 22:46:58.735506,6108,競國,138146,136,2798251,20.15,20.30,20.15,20.20,+,0.10,20.15,9,20.20,4,27.30
20240514,2024-05-15 22:46:58.735506,6112,邁達特,433340,573,25677276,59.50,60.20,58.90,59.10,-,0.50,59.00,20,59.20,1,19.77
20240514,2024-05-15 22:46:58.735506,6115,鎰勝,241586,452,13213461,55.40,55.40,54.50,54.60,-,0.80,54.50,28,54.80,4,16.80
20240514,2024-05-15 22:46:58.735506,6116,彩晶,4265339,1370,42876864,10.05,10.15,10.00,10.05, ,0.00,10.00,1553,10.05,190,0.00
20240514,2024-05-15 22:46:58.735506,6117,迎廣,4483300,4794,401015205,90.00,91.40,88.30,88.30,-,2.50,88.30,47,88.40,1,33.07
20240514,2024-05-15 22:46:58.735506,6120,達運,2885211,1451,44901551,15.65,15.80,15.45,15.50,-,0.10,15.45,217,15.50,3,30.39
20240514,2024-05-15 22:46:58.735506,6128,上福,212553,165,8272174,38.95,39.35,38.70,39.05,-,0.05,38.90,9,39.05,3,11.49
20240514,2024-05-15 22:46:58.735506,6133,金橋,344542,182,4745547,13.60,13.90,13.60,13.70,+,0.10,13.70,49,13.80,10,152.22
20240514,2024-05-15 22:46:58.735506,6136,富爾特,182346,118,4151385,22.85,22.85,22.65,22.70,-,0.15,22.65,17,22.75,13,24.67
20240514,2024-05-15 22:46:58.735506,6139,亞翔,8594347,9326,1926916868,224.50,231.00,215.50,223.50,-,6.00,223.00,118,223.50,3,14.85
20240514,2024-05-15 22:46:58.735506,6141,柏承,492473,331,8397846,17.15,17.30,16.90,17.00,-,0.10,17.00,19,17.10,6,0.00
20240514,2024-05-15 22:46:58.735506,6142,友勁,107964,116,1024097,9.52,9.53,9.45,9.49,-,0.04,9.48,9,9.49,1,0.00
20240514,2024-05-15 22:46:58.735506,6152,百一,601398,249,6055355,9.97,10.20,9.97,10.15,+,0.20,10.15,16,10.20,92,0.00
20240514,2024-05-15 22:46:58.735506,6153,嘉聯益,1999209,1164,40430243,20.15,20.35,20.05,20.25,+,0.25,20.25,2,20.30,35,0.00
20240514,2024-05-15 22:46:58.735506,6155,鈞寶,78301,84,2113293,26.95,27.25,26.75,27.15,+,0.20,26.95,11,27.00,1,28.88
20240514,2024-05-15 22:46:58.735506,6164,華興,1360838,623,19875575,14.25,14.75,14.25,14.55,+,0.35,14.55,26,14.60,13,0.00
20240514,2024-05-15 22:46:58.735506,6165,浪凡,385191,287,15452196,39.40,40.60,39.40,39.90,+,0.50,39.90,9,40.00,3,166.25
20240514,2024-05-15 22:46:58.735506,6166,凌華,1955909,1702,130212224,63.10,68.30,63.10,67.80,+,4.70,67.70,38,67.80,23,86.92
20240514,2024-05-15 22:46:58.735506,6168,宏齊,281755,181,6657132,23.55,23.75,23.40,23.65,+,0.20,23.65,2,23.70,14,45.48
20240514,2024-05-15 22:46:58.735506,6176,瑞儀,2268509,8661,448833962,198.00,200.50,194.00,198.50,+,0.50,198.50,14,200.00,22,14.23
20240514,2024-05-15 22:46:58.735506,6177,達麗,10560538,7411,603312891,60.20,60.30,55.20,55.50,-,4.50,55.50,89,55.60,2,11.81
20240514,2024-05-15 22:46:58.735506,6183,關貿,19657,145,1446896,73.70,74.00,73.00,73.30,-,0.20,73.30,1,73.40,1,22.91
20240514,2024-05-15 22:46:58.735506,6184,大豐電,23882,100,1297325,54.30,54.50,54.20,54.40, ,0.00,54.20,19,54.30,1,15.50
20240514,2024-05-15 22:46:58.735506,6189,豐藝,1439366,1219,121311887,84.00,85.00,83.70,84.20,+,0.60,84.20,25,84.30,13,15.59
20240514,2024-05-15 22:46:58.735506,6191,精成科,4679531,3624,343775703,70.60,74.30,70.50,73.80,+,3.20,73.80,40,73.90,74,11.11
20240514,2024-05-15 22:46:58.735506,6192,巨路,299143,315,32455652,107.50,109.50,107.00,108.00,+,1.00,108.00,11,108.50,3,11.99
20240514,2024-05-15 22:46:58.735506,6196,帆宣,551546,745,84977921,154.50,155.50,153.00,154.00, ,0.00,154.00,2,154.50,5,14.13
20240514,2024-05-15 22:46:58.735506,6197,佳必琪,5271041,4389,798729805,150.50,155.00,146.50,153.00,+,4.00,152.50,18,153.00,25,24.25
20240514,2024-05-15 22:46:58.735506,6201,亞弘電,50531,52,3156416,62.10,62.60,62.10,62.60,+,0.10,62.20,25,62.60,3,13.58
20240514,2024-05-15 22:46:58.735506,6202,盛群,508587,524,29591976,57.90,58.50,57.90,58.30,+,0.40,58.10,6,58.30,4,448.46
20240514,2024-05-15 22:46:58.735506,6205,詮欣,135721,124,10248840,76.20,76.20,75.10,75.50,-,0.60,75.40,2,75.50,1,48.71
20240514,2024-05-15 22:46:58.735506,6206,飛捷,635264,1219,56605042,89.60,90.00,88.30,88.90,-,0.90,88.90,9,89.20,5,18.87
20240514,2024-05-15 22:46:58.735506,6209,今國光,421650,329,10654717,25.25,25.45,25.15,25.20,+,0.10,25.20,22,25.25,18,0.00
20240514,2024-05-15 22:46:58.735506,6213,聯茂,3457211,2583,361343028,103.00,105.50,103.00,105.00,+,1.00,105.00,5,105.50,68,50.48
20240514,2024-05-15 22:46:58.735506,6214,精誠,770883,813,96692606,122.50,127.00,122.50,125.00,+,2.50,124.50,14,125.00,13,18.52
20240514,2024-05-15 22:46:58.735506,6215,和椿,13645549,9150,653564125,45.25,49.80,45.10,47.70,+,2.20,47.65,135,47.70,12,48.67
20240514,2024-05-15 22:46:58.735506,6216,居易,1089826,767,42196557,39.25,39.45,38.35,38.55,-,0.70,38.55,4,38.70,6,19.57
20240514,2024-05-15 22:46:58.735506,6224,聚鼎,165340,108,8860946,53.10,54.30,53.10,53.60,+,0.20,53.50,10,53.60,1,35.97
20240514,2024-05-15 22:46:58.735506,6225,天瀚,4061,8,68222,16.80,16.80,16.80,16.80,X,0.00,15.70,1,16.90,1,54.19
20240514,2024-05-15 22:46:58.735506,6226,光鼎,265420,168,2651055,9.91,10.05,9.90,10.05,+,0.09,10.00,35,10.05,18,0.00
20240514,2024-05-15 22:46:58.735506,6230,尼得科超眾,283694,378,82741988,285.50,297.00,285.50,296.00,+,13.00,295.00,11,296.00,1,46.18
20240514,2024-05-15 22:46:58.735506,6235,華孚,2047581,2922,179397521,88.60,88.90,87.10,87.30,-,1.80,87.30,1,87.50,19,20.99
20240514,2024-05-15 22:46:58.735506,6239,力成,3983025,3395,653332208,164.50,166.00,161.50,165.50,+,0.50,165.00,58,165.50,15,14.35
20240514,2024-05-15 22:46:58.735506,6243,迅杰,521132,735,30390333,57.20,58.70,57.20,58.20,+,0.70,58.20,3,58.50,11,35.27
20240514,2024-05-15 22:46:58.735506,6257,矽格,2852082,1830,219234794,76.40,77.40,76.20,77.00,+,0.50,77.00,62,77.10,1,15.84
20240514,2024-05-15 22:46:58.735506,6269,台郡,3885334,3281,389108026,101.00,101.50,99.40,99.70,-,1.30,99.60,11,99.70,7,16.21
20240514,2024-05-15 22:46:58.735506,6271,同欣電,402185,499,58447944,145.00,146.00,145.00,145.50,+,1.00,145.50,9,146.00,52,26.60
20240514,2024-05-15 22:46:58.735506,6277,宏正,65425,81,5248631,80.20,80.40,80.10,80.30,-,0.10,80.20,1,80.30,5,16.98
20240514,2024-05-15 22:46:58.735506,6278,台表科,2378038,1805,280079088,118.00,118.50,116.50,118.50,+,2.00,118.00,8,118.50,99,11.93
20240514,2024-05-15 22:46:58.735506,6281,全國電,69364,102,5868299,84.80,84.80,84.40,84.60,-,0.10,84.60,1,84.80,11,17.23
20240514,2024-05-15 22:46:58.735506,6282,康舒,4597208,2862,171534587,37.35,37.60,37.15,37.35,+,0.15,37.30,34,37.35,11,0.00
20240514,2024-05-15 22:46:58.735506,6283,淳安,1544937,1205,52653734,33.60,34.90,33.55,33.75,-,0.35,33.70,31,33.75,1,0.00
20240514,2024-05-15 22:46:58.735506,6285,啟碁,1804427,1666,265993229,147.50,149.00,146.50,147.00,-,0.50,147.00,73,147.50,24,17.93
20240514,2024-05-15 22:46:58.735506,6288,聯嘉,1720561,1085,52985551,31.00,31.25,30.65,30.65,-,0.35,30.60,107,30.65,17,113.52
20240514,2024-05-15 22:46:58.735506,6405,悅城,42010,26,958579,23.20,23.20,22.75,22.80,-,0.15,22.80,5,22.85,1,0.00
20240514,2024-05-15 22:46:58.735506,6409,旭隼,83220,169,130001205,1520.00,1575.00,1520.00,1570.00,+,20.00,1565.00,1,1580.00,1,38.36
20240514,2024-05-15 22:46:58.735506,6412,群電,777214,786,121066659,153.00,158.00,151.50,155.50,+,3.50,155.00,12,155.50,4,18.27
20240514,2024-05-15 22:46:58.735506,6414,樺漢,1651231,2243,526547408,322.50,324.00,317.00,318.00,-,4.50,318.00,1,318.50,4,18.16
20240514,2024-05-15 22:46:58.735506,6415,矽力*-KY,1831168,1744,751007140,410.00,414.00,403.00,413.50,+,1.00,413.50,8,414.00,9,213.14
20240514,2024-05-15 22:46:58.735506,6416,瑞祺電通,330544,349,39248053,117.00,120.00,117.00,120.00,+,2.50,119.00,6,120.00,43,30.00
20240514,2024-05-15 22:46:58.735506,6426,統新,130236,169,8445131,65.90,66.20,64.40,64.50,-,1.00,64.40,1,64.60,1,0.00
20240514,2024-05-15 22:46:58.735506,6431,光麗-KY,131072,61,1661160,12.70,12.85,12.55,12.70, ,0.00,12.70,6,12.75,14,0.00
20240514,2024-05-15 22:46:58.735506,6438,迅得,631632,616,77887801,122.50,124.50,122.50,123.00,+,0.50,122.50,61,123.50,16,15.28
